track_id,title,artist,artist_id,popularity,release_date,genre,sub_genre,mood_tags,context_tags,youtube_video_id,mood_tags_list,context_tags_list,popularity_norm,recency_score,artist_pref_score,base_score,track_image_url,youtube_thumbnail_url,thumbnail_url
5z7mYFfhw6N6f23VwrokJD,The Way You Move (feat. Sleepy Brown),Outkast,1G9G7WwrXka3Z1r7aIDjI7,74.0,,Hip Hop,R&B,"Energetic, Happy, Uplifting, Chill","Party, Drive, Workout, Commute",schL0jZKCA8,"['Energetic', 'Happy', 'Uplifting', 'Chill']","['Party', 'Drive', 'Workout', 'Commute']",0.74,,0.0,,,https://i.ytimg.com/vi/schL0jZKCA8/hqdefault.jpg,https://i.ytimg.com/vi/schL0jZKCA8/hqdefault.jpg
1boHm9rjmvzxpJASd9dnGK,Slow Jamz (feat. Kanye West & Jamie Foxx),Twista,6vbY3hOaCAhC7VjucswgdS,64.0,2004-01-27,Hip Hop,R&B,"Romantic,Chill","Drive,Party,Relax",3C3RgfBWp20,"['Romantic', 'Chill']","['Drive', 'Party', 'Relax']",0.64,0.7282700421940929,0.0,0.4380675105485232,,https://i.ytimg.com/vi/3C3RgfBWp20/hqdefault.jpg,https://i.ytimg.com/vi/3C3RgfBWp20/hqdefault.jpg
6gpEUabUe4Qtc0jek4BC50,Burn - Radio Mix,USHER,23zg3TcAtWQy7J6upgbUnj,51.0,2004-03-08,R&B,Pop,"Romantic, Melancholic, Chill","Drive, Relax, Night",Z_i1wUrx6pY,"['Romantic', 'Melancholic', 'Chill']","['Drive', 'Relax', 'Night']",0.51,0.7296540084388186,0.0,0.38641350210970465,,https://i.ytimg.com/vi/Z_i1wUrx6pY/hqdefault.jpg,https://i.ytimg.com/vi/Z_i1wUrx6pY/hqdefault.jpg
2zZJnAlhgvW6DERn1tu3fb,I Believe,Fantasia,7xAcVHPiirnUqfdqo0USb1,42.0,2004-11-22,R&B,Pop,"Uplifting, Happy, Energetic","Drive, Work, Morning, Workout",KcdURLaRa-I,"['Uplifting', 'Happy', 'Energetic']","['Drive', 'Work', 'Morning', 'Workout']",0.42,0.7383966244725738,0.0,0.35259915611814346,,https://i.ytimg.com/vi/KcdURLaRa-I/hqdefault.jpg,https://i.ytimg.com/vi/KcdURLaRa-I/hqdefault.jpg
7wBThXx7BGZHJJ3aN3OPvv,Confessions Part II,USHER,23zg3TcAtWQy7J6upgbUnj,72.0,2004-03-23,R&B,Hip Hop,"Sad, Melancholic, Romantic","Drive, Night, Relax",70iabgj0xVE,"['Sad', 'Melancholic', 'Romantic']","['Drive', 'Night', 'Relax']",0.72,0.7301603375527426,0.0,0.4705400843881856,,https://i.ytimg.com/vi/70iabgj0xVE/hqdefault.jpg,https://i.ytimg.com/vi/70iabgj0xVE/hqdefault.jpg
3dFwpxh2yH7C7p9BGEKLVB,Goodies (feat. Petey Pablo),Ciara,2NdeV5rLm47xAvogXrYhJX,69.0,2004-09-27,R&B,Hip Hop,"Energetic, Uplifting","Party, Workout, Drive",-YRNiYSZwhY,"['Energetic', 'Uplifting']","['Party', 'Workout', 'Drive']",0.69,0.736506329113924,0.0,0.46012658227848097,,https://i.ytimg.com/vi/-YRNiYSZwhY/hqdefault.jpg,https://i.ytimg.com/vi/-YRNiYSZwhY/hqdefault.jpg
68vgtRHr7iZHpzGpon6Jlo,My Boo,USHER,23zg3TcAtWQy7J6upgbUnj,81.0,2004-03-23,R&B,Pop,"Romantic,Chill,Melancholic","Drive,Relax,Commute,Night",7T2A9V3mEWc,"['Romantic', 'Chill', 'Melancholic']","['Drive', 'Relax', 'Commute', 'Night']",0.81,0.7301603375527426,0.0,0.5065400843881858,,https://i.ytimg.com/vi/7T2A9V3mEWc/hqdefault.jpg,https://i.ytimg.com/vi/7T2A9V3mEWc/hqdefault.jpg
3ibKnFDaa3GhpPGlOUj7ff,Let Me Love You,Mario,20s0P9QLxGqKuCsGwFsp7w,76.0,2004-09-21,R&B,Pop,"Romantic, Chill, Uplifting","Drive, Relax, Night",Imv2UGGC4wA,"['Romantic', 'Chill', 'Uplifting']","['Drive', 'Relax', 'Night']",0.76,0.7363037974683544,0.0,0.48807594936708865,,https://i.ytimg.com/vi/Imv2UGGC4wA/hqdefault.jpg,https://i.ytimg.com/vi/Imv2UGGC4wA/hqdefault.jpg
0eqH0ALoDQevq59YcQ53KE,Hollaback Girl,Gwen Stefani,4yiQZ8tQPux8cPriYMWUFP,1.0,2004-10-27,Pop,Hip Hop,"Energetic, Happy, Uplifting","Party, Workout, Drive",_jAAixDgHhM,"['Energetic', 'Happy', 'Uplifting']","['Party', 'Workout', 'Drive']",0.01,0.7375189873417721,0.0,0.18837974683544303,,https://i.ytimg.com/vi/_jAAixDgHhM/hqdefault.jpg,https://i.ytimg.com/vi/_jAAixDgHhM/hqdefault.jpg
4EI8VuxUuIHKfafU72emqz,We Belong Together,Mariah Carey,4iHNK0tOyZPYnBU7nGAgpQ,73.0,2005-04-12,R&B,Pop,"Romantic, Uplifting, Dreamy","Drive, Relax, Commute",vOrR8aWwkNM,"['Romantic', 'Uplifting', 'Dreamy']","['Drive', 'Relax', 'Commute']",0.73,0.7431561181434599,0.6837674479866767,0.7171076363312018,,https://i.ytimg.com/vi/vOrR8aWwkNM/hqdefault.jpg,https://i.ytimg.com/vi/vOrR8aWwkNM/hqdefault.jpg
25ry9EyyRsp1dDctlAclin,Inside Your Heaven,Carrie Underwood,4xFUf1FHVy696Q1JQZMTRj,33.0,2014-12-09,Country,Pop,"Romantic, Uplifting","Drive, Relax",OptOGu3Nl5M,"['Romantic', 'Uplifting']","['Drive', 'Relax']",0.33,0.8622447257383966,0.0,0.34756118143459913,,https://i.ytimg.com/vi/OptOGu3Nl5M/hqdefault.jpg,https://i.ytimg.com/vi/OptOGu3Nl5M/hqdefault.jpg
7xYnUQigPoIDAMPVK79NEq,Run It! (feat. Juelz Santana),Chris Brown,7bXgB6jMjp9ATFy66eO08Z,77.0,,R&B,Pop,"Energetic, Uplifting, Happy","Party, Drive, Workout",w6QGe-pXgdI,"['Energetic', 'Uplifting', 'Happy']","['Party', 'Drive', 'Workout']",0.77,,0.0,,,https://i.ytimg.com/vi/w6QGe-pXgdI/hqdefault.jpg,https://i.ytimg.com/vi/w6QGe-pXgdI/hqdefault.jpg
1HkVSmzBbdZ5Bzdd00IZgh,Don't Forget About Us - Radio Edit,Mariah Carey,4iHNK0tOyZPYnBU7nGAgpQ,0.0,2005-01-01,R&B,Pop,"Romantic, Melancholic, Dreamy","Drive, Relax, Night",XNWzEnjwHG4,"['Romantic', 'Melancholic', 'Dreamy']","['Drive', 'Relax', 'Night']",0.0,0.739746835443038,0.6837674479866767,0.4242553156560963,,https://i.ytimg.com/vi/XNWzEnjwHG4/hqdefault.jpg,https://i.ytimg.com/vi/XNWzEnjwHG4/hqdefault.jpg
2ajhenDRiiAnCHHjsIOHhJ,Laffy Taffy,D4L,4AllEJE7mVkhhyUV6DjqPz,68.0,2005-11-08,Hip Hop,,"Energetic, Happy, Uplifting","Party, Drive, Workout",L2zp1Ce9ze0,"['Energetic', 'Happy', 'Uplifting']","['Party', 'Drive', 'Workout']",0.68,0.7502447257383966,0.0,0.4595611814345992,,https://i.ytimg.com/vi/L2zp1Ce9ze0/hqdefault.jpg,https://i.ytimg.com/vi/L2zp1Ce9ze0/hqdefault.jpg
3YQjgTpUVNWvpYeb2mtTF7,Grillz,Nelly,2gBjLmx6zQnFGQJCAQpRgw,56.0,2005-11-22,Hip Hop,R&B,"Energetic, Happy, Chill","Party, Drive, Workout, Night",_DKG75k-WI8,"['Energetic', 'Happy', 'Chill']","['Party', 'Drive', 'Workout', 'Night']",0.56,0.7507172995780591,0.6977403813640929,0.6558884583719473,,https://i.ytimg.com/vi/_DKG75k-WI8/hqdefault.jpg,https://i.ytimg.com/vi/_DKG75k-WI8/hqdefault.jpg
49YeEoXjdJBaVOjghMPEdR,Check On It (feat. Slim Thug),Beyoncé,6vWDO969PvNqNYHIOW5v0m,41.0,2005-10-25,R&B,Hip Hop,"Energetic, Uplifting","Party, Drive, Workout",H5apgbOCRXs,"['Energetic', 'Uplifting']","['Party', 'Drive', 'Workout']",0.41,0.7497721518987341,0.6864917435159359,0.591715148205261,,https://i.ytimg.com/vi/H5apgbOCRXs/hqdefault.jpg,https://i.ytimg.com/vi/H5apgbOCRXs/hqdefault.jpg
0k2GOhqsrxDTAbFFSdNJjT,Temperature,Sean Paul,3Isy6kedDrgPYoTS1dazA9,84.0,2005-09-27,Reggae,Pop,"Energetic, Happy, Uplifting","Party, Workout, Drive",o9FdJtZVA9w,"['Energetic', 'Happy', 'Uplifting']","['Party', 'Workout', 'Drive']",0.84,0.7488270042194093,0.0,0.5232067510548524,,https://i.ytimg.com/vi/o9FdJtZVA9w/hqdefault.jpg,https://i.ytimg.com/vi/o9FdJtZVA9w/hqdefault.jpg
30cSNer6TV8x2utjULVeQ5,SOS,Rihanna,5pKCCKE2ajJHZ9KAiaK11H,79.0,2006-04-10,Pop,R&B,"Energetic,Uplifting,Happy","Party,Workout,Drive",lpm5pcCC_-Q,"['Energetic', 'Uplifting', 'Happy']","['Party', 'Workout', 'Drive']",0.79,0.755409282700422,0.682397231121828,0.7436913515677454,,https://i.ytimg.com/vi/lpm5pcCC_-Q/hqdefault.jpg,https://i.ytimg.com/vi/lpm5pcCC_-Q/hqdefault.jpg
3kZoay4ANo86ehb6s4RwS9,Ridin',Chamillionaire,6vdMPayKk8YJxxeNP5oMCb,70.0,2005-01-01,Hip Hop,,"Energetic, Angry, Dark","Workout, Party, Drive, Commute, Night, Gaming",0lWw5_9tfaI,"['Energetic', 'Angry', 'Dark']","['Workout', 'Party', 'Drive', 'Commute', 'Night', 'Gaming']",0.7,0.739746835443038,0.0,0.46493670886075944,,https://i.ytimg.com/vi/0lWw5_9tfaI/hqdefault.jpg,https://i.ytimg.com/vi/0lWw5_9tfaI/hqdefault.jpg
2jv9Ppwz9u3lqWfXV0q2sW,Do I Make You Proud,Taylor Hicks,3E3tW69eMfAffLGgsmP3GG,25.0,2006-06-13,R&B,Pop,"Uplifting, Happy, Energetic","Drive, Relax, Morning",OLzATJrsG8o,"['Uplifting', 'Happy', 'Energetic']","['Drive', 'Relax', 'Morning']",0.25,0.7575696202531645,0.0,0.2893924050632911,,https://i.ytimg.com/vi/OLzATJrsG8o/hqdefault.jpg,https://i.ytimg.com/vi/OLzATJrsG8o/hqdefault.jpg
2gam98EZKrF9XuOkU13ApN,Promiscuous,Nelly Furtado,2jw70GZXlAI8QzWeY2bgRc,1.0,2006-01-01,Pop,R&B,"Energetic, Uplifting","Party, Workout",VXPvpK2ct4M,"['Energetic', 'Uplifting']","['Party', 'Workout']",0.01,0.7520675105485232,0.0,0.1920168776371308,,https://i.ytimg.com/vi/VXPvpK2ct4M/hqdefault.jpg,https://i.ytimg.com/vi/VXPvpK2ct4M/hqdefault.jpg
2RXdVwP67v7Aw9ZxwBfv3V,London Bridge,Fergie,3r17AfJCCUqC9Lf0OAc73G,0.0,2006-09-13,Hip Hop,Pop,"Energetic, Angry, Uplifting","Party, Workout, Drive",97ol0gvCKgI,"['Energetic', 'Angry', 'Uplifting']","['Party', 'Workout', 'Drive']",0.0,0.7606751054852321,0.0,0.19016877637130802,,https://i.ytimg.com/vi/97ol0gvCKgI/hqdefault.jpg,https://i.ytimg.com/vi/97ol0gvCKgI/hqdefault.jpg
2JpUkUR0OsOlUUfm6iS8ic,Money Maker,Ludacris,3ipn9JLAPI5GUEo4y4jcoi,60.0,2006-01-01,Hip Hop,R&B,"Energetic, Happy, Uplifting","Party, Workout, Drive",4lHlxGV_qCw,"['Energetic', 'Happy', 'Uplifting']","['Party', 'Workout', 'Drive']",0.6,0.7520675105485232,0.0,0.4280168776371308,,https://i.ytimg.com/vi/4lHlxGV_qCw/hqdefault.jpg,https://i.ytimg.com/vi/4lHlxGV_qCw/hqdefault.jpg
4NeOWqHmlrGRuBvsLJC9rL,My Love (feat. T.I.),Justin Timberlake,31TPClRtHm23RisEBtV3X7,83.0,2006-09-13,R&B,Hip Hop,"Energetic, Romantic, Chill","Drive, Party, Workout",nCwqnLHPtcY,"['Energetic', 'Romantic', 'Chill']","['Drive', 'Party', 'Workout']",0.83,0.7606751054852321,0.6313902588798843,0.7431553669792675,,https://i.ytimg.com/vi/nCwqnLHPtcY/hqdefault.jpg,https://i.ytimg.com/vi/nCwqnLHPtcY/hqdefault.jpg
0YjYze0euHZDAZlOE7F6k5,I Wanna Love You,Akon,0z4gvV4rjIZ9wHck67ucSV,58.0,2006-01-01,Hip Hop,R&B,"Romantic, Chill, Energetic","Party, Drive, Relax",jOiqV38fyKM,"['Romantic', 'Chill', 'Energetic']","['Party', 'Drive', 'Relax']",0.58,0.7520675105485232,0.6864211939456514,0.6602642955181087,,https://i.ytimg.com/vi/jOiqV38fyKM/hqdefault.jpg,https://i.ytimg.com/vi/jOiqV38fyKM/hqdefault.jpg
6RX5iL93VZ5fKmyvNXvF1r,Irreplaceable,Beyoncé,6vWDO969PvNqNYHIOW5v0m,72.0,2007-05-29,R&B,Pop,"Uplifting, Energetic","Drive, Workout",vLZA67L7gIo,"['Uplifting', 'Energetic']","['Drive', 'Workout']",0.72,0.7693839662447257,0.6864917435159359,0.720618101791759,,https://i.ytimg.com/vi/vLZA67L7gIo/hqdefault.jpg,https://i.ytimg.com/vi/vLZA67L7gIo/hqdefault.jpg
2aI21FnmY7TJVKeMaoQZ0t,Say It Right,Nelly Furtado,2jw70GZXlAI8QzWeY2bgRc,0.0,2006-01-01,Pop,R&B,"Dreamy, Chill, Melancholic","Drive, Relax, Night",UyHUvm8T6CY,"['Dreamy', 'Chill', 'Melancholic']","['Drive', 'Relax', 'Night']",0.0,0.7520675105485232,0.0,0.1880168776371308,,https://i.ytimg.com/vi/UyHUvm8T6CY/hqdefault.jpg,https://i.ytimg.com/vi/UyHUvm8T6CY/hqdefault.jpg
4ZrEjG3Vef85NTve8ptC9Q,What Goes Around.../...Comes Around (Interlude),Justin Timberlake,31TPClRtHm23RisEBtV3X7,56.0,2006-09-13,R&B,Pop,"Dark, Melancholic, Chill, Romantic","Drive, Relax, Night, Commute",TtSrSxHJSCE,"['Dark', 'Melancholic', 'Chill', 'Romantic']","['Drive', 'Relax', 'Night', 'Commute']",0.56,0.7606751054852321,0.6313902588798843,0.6351553669792676,,https://i.ytimg.com/vi/TtSrSxHJSCE/hqdefault.jpg,https://i.ytimg.com/vi/TtSrSxHJSCE/hqdefault.jpg
3I32fECHJN9BvjtvpaAEDg,This Is Why I'm Hot - Album Version (Edited),MiMS,76RrKpsvOmSKG8CIjROdSG,34.0,2007-01-01,Hip Hop,Pop,"Energetic, Uplifting, Happy","Party, Drive, Workout",vVRFdO2MBnU,"['Energetic', 'Uplifting', 'Happy']","['Party', 'Drive', 'Workout']",0.34,0.7643881856540085,0.0,0.3270970464135021,,https://i.ytimg.com/vi/vVRFdO2MBnU/hqdefault.jpg,https://i.ytimg.com/vi/vVRFdO2MBnU/hqdefault.jpg
5IGMzRLdXsDKTjcLQbamaS,Glamorous,Fergie,3r17AfJCCUqC9Lf0OAc73G,0.0,2006-09-13,Pop,Hip Hop,"Energetic, Uplifting, Happy","Party, Drive, Workout",q0SyUgw98tE,"['Energetic', 'Uplifting', 'Happy']","['Party', 'Drive', 'Workout']",0.0,0.7606751054852321,0.0,0.19016877637130802,,https://i.ytimg.com/vi/q0SyUgw98tE/hqdefault.jpg,https://i.ytimg.com/vi/q0SyUgw98tE/hqdefault.jpg
6eDTficajELq28coX76d1G,Don't Matter - Album Version (Edited),Akon,0z4gvV4rjIZ9wHck67ucSV,0.0,2007-01-01,R&B,Pop,"Romantic, Uplifting, Chill","Drive, Relax, Commute",UcFbL61A1Lk,"['Romantic', 'Uplifting', 'Chill']","['Drive', 'Relax', 'Commute']",0.0,0.7643881856540085,0.6864211939456514,0.4313444642944801,,https://i.ytimg.com/vi/UcFbL61A1Lk/hqdefault.jpg,https://i.ytimg.com/vi/UcFbL61A1Lk/hqdefault.jpg
5nXCPrnVY5MGaCIjOw6IrA,Give It To Me,Timbaland,5Y5TRrQiqgUO4S36tzjIRZ,57.0,2007-01-01,Pop,R&B,"Energetic,Uplifting,Happy","Party,Workout,Drive",Ju7_j6UtlQ0,"['Energetic', 'Uplifting', 'Happy']","['Party', 'Workout', 'Drive']",0.57,0.7643881856540085,0.0,0.4190970464135021,,https://i.ytimg.com/vi/Ju7_j6UtlQ0/hqdefault.jpg,https://i.ytimg.com/vi/Ju7_j6UtlQ0/hqdefault.jpg
5xv4ggemGPNpowZAMwEYHH,Girlfriend - Radio Edit,Avril Lavigne,0p4nmQO2msCgU4IF37Wi3j,49.0,2007-02-27,Pop,Rock,"Energetic, Angry, Happy","Workout, Party, Drive",qcHg7wCi6yI,"['Energetic', 'Angry', 'Happy']","['Workout', 'Party', 'Drive']",0.49,0.7663122362869198,0.7779738363259249,0.6598689017858036,,https://i.ytimg.com/vi/qcHg7wCi6yI/hqdefault.jpg,https://i.ytimg.com/vi/qcHg7wCi6yI/hqdefault.jpg
3PNOYDruQplC92lNc7mE9W,Makes Me Wonder,Maroon 5,04gDigrS5kc9YWfZHwBETP,65.0,2007-01-01,Pop,Rock,"Energetic, Uplifting","Party, Workout, Drive",spIAUbk4r_k,"['Energetic', 'Uplifting']","['Party', 'Workout', 'Drive']",0.65,0.7643881856540085,0.917650306502969,0.7722746536895412,,https://i.ytimg.com/vi/spIAUbk4r_k/hqdefault.jpg,https://i.ytimg.com/vi/spIAUbk4r_k/hqdefault.jpg
1tkMs9wDPknQ3ZHcKDw1ES,Buy U a Drank (Shawty Snappin') (feat. Yung Joc),T-Pain,3aQeKQSyrW4qWr35idm0cy,2.0,2007-06-05,R&B,Hip Hop,"Energetic,Happy,Chill","Party,Drive,Relax",dBrRBZy8OTs,"['Energetic', 'Happy', 'Chill']","['Party', 'Drive', 'Relax']",0.02,0.769620253164557,0.0,0.20040506329113925,,https://i.ytimg.com/vi/dBrRBZy8OTs/hqdefault.jpg,https://i.ytimg.com/vi/dBrRBZy8OTs/hqdefault.jpg
4RCWB3V8V0dignt99LZ8vH,Hey There Delilah,Plain White T's,1g1yxsNVPhMUl9GrMjEb2o,80.0,2005-01-25,Pop,Acoustic,"Romantic, Calm, Dreamy","Relax, Drive, Commute",SrIxz9wHUX8,"['Romantic', 'Calm', 'Dreamy']","['Relax', 'Drive', 'Commute']",0.8,0.7405569620253164,0.0,0.5051392405063292,,https://i.ytimg.com/vi/SrIxz9wHUX8/hqdefault.jpg,https://i.ytimg.com/vi/SrIxz9wHUX8/hqdefault.jpg
67D9O4Oau629qirRXtTWCS,Beautiful Girls,Sean Kingston,6S0dmVVn4udvppDhZIWxCr,66.0,2008-03-11,Pop,Reggae,"Romantic, Chill, Melancholic","Party, Drive, Relax",MrTz5xjmso4,"['Romantic', 'Chill', 'Melancholic']","['Party', 'Drive', 'Relax']",0.66,0.7790717299578059,0.0,0.45876793248945147,,https://i.ytimg.com/vi/MrTz5xjmso4/hqdefault.jpg,https://i.ytimg.com/vi/MrTz5xjmso4/hqdefault.jpg
6dgWWAs5yhWPOtvE1zuoQ1,Big Girls Don't Cry (Personal),Fergie,3r17AfJCCUqC9Lf0OAc73G,1.0,2006-09-13,Pop,Acoustic,"Melancholic, Uplifting, Romantic","Drive, Relax, Commute",agrXgrAgQ0U,"['Melancholic', 'Uplifting', 'Romantic']","['Drive', 'Relax', 'Commute']",0.01,0.7606751054852321,0.0,0.19416877637130803,,https://i.ytimg.com/vi/agrXgrAgQ0U/hqdefault.jpg,https://i.ytimg.com/vi/agrXgrAgQ0U/hqdefault.jpg
1gudTcOiMosmCC6EKEzomI,Stronger,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,0.0,2007-09-11,Hip Hop,Electronic,"Energetic, Uplifting","Workout, Drive, Party",3mwiO5st-us,"['Energetic', 'Uplifting']","['Workout', 'Drive', 'Party']",0.0,0.7729282700421941,0.7617088247259479,0.4598301561646303,,https://i.ytimg.com/vi/3mwiO5st-us/hqdefault.jpg,https://i.ytimg.com/vi/3mwiO5st-us/hqdefault.jpg
6IwKcFdiRQZOWeYNhUiWIv,No One,Alicia Keys,3DiDSECUqqY1AuBP8qtaIa,73.0,2007-11-09,R&B,Pop,"Romantic, Uplifting, Happy","Drive, Relax, Commute",YE5w16HSqUU,"['Romantic', 'Uplifting', 'Happy']","['Drive', 'Relax', 'Commute']",0.73,0.7749198312236287,0.0,0.48572995780590716,,https://i.ytimg.com/vi/YE5w16HSqUU/hqdefault.jpg,https://i.ytimg.com/vi/YE5w16HSqUU/hqdefault.jpg
5j0McHPthKpOXRr3fBq8M0,Love in This Club (feat. Young Jeezy),USHER,23zg3TcAtWQy7J6upgbUnj,74.0,2008-05-27,R&B,Hip Hop,"Energetic, Romantic, Chill","Party, Drive, Night",wFtBcoZ76Uk,"['Energetic', 'Romantic', 'Chill']","['Party', 'Drive', 'Night']",0.74,0.7816708860759494,0.0,0.4914177215189873,,https://i.ytimg.com/vi/wFtBcoZ76Uk/hqdefault.jpg,https://i.ytimg.com/vi/wFtBcoZ76Uk/hqdefault.jpg
7wZUrN8oemZfsEd1CGkbXE,Bleeding Love,Leona Lewis,5lKZWd6HiSCLfnDGrq9RAm,78.0,,Pop,R&B,"Romantic, Melancholic, Uplifting","Drive, Relax, Commute, Night",U7ZU6lFs_nE,"['Romantic', 'Melancholic', 'Uplifting']","['Drive', 'Relax', 'Commute', 'Night']",0.78,,0.0,,,https://i.ytimg.com/vi/U7ZU6lFs_nE/hqdefault.jpg,https://i.ytimg.com/vi/U7ZU6lFs_nE/hqdefault.jpg
2aEuXA1KswHlCGPOuPmCOW,Touch My Body,Mariah Carey,4iHNK0tOyZPYnBU7nGAgpQ,0.0,2008-01-01,Pop,R&B,"Romantic, Energetic, Happy","Party, Drive, Night",Vgs_T7nVJVE,"['Romantic', 'Energetic', 'Happy']","['Party', 'Drive', 'Night']",0.0,0.7767088607594936,0.6837674479866767,0.4334958219852102,,https://i.ytimg.com/vi/Vgs_T7nVJVE/hqdefault.jpg,https://i.ytimg.com/vi/Vgs_T7nVJVE/hqdefault.jpg
3yD85bDkYc1vS2xcDZFW6a,Lollipop - Radio Edit,Lil Wayne,55Aa2cqylxrFIXC767Z865,20.0,2008-01-01,Hip Hop,R&B,"Energetic, Chill, Romantic","Party, Drive, Relax",5ZuiRqYI6eo,"['Energetic', 'Chill', 'Romantic']","['Party', 'Drive', 'Relax']",0.2,0.7767088607594936,0.6030587382890057,0.48524777359102544,,https://i.ytimg.com/vi/5ZuiRqYI6eo/hqdefault.jpg,https://i.ytimg.com/vi/5ZuiRqYI6eo/hqdefault.jpg
3goSVuTt3fDYDP6kRnFwuL,Take A Bow,Rihanna,5pKCCKE2ajJHZ9KAiaK11H,77.0,2008-06-02,Pop,R&B,"Angry, Uplifting, Melancholic","Drive, Commute, Relax",J3UjJ4wKLkg,"['Angry', 'Uplifting', 'Melancholic']","['Drive', 'Commute', 'Relax']",0.77,0.781873417721519,0.682397231121828,0.7423073853230195,,https://i.ytimg.com/vi/J3UjJ4wKLkg/hqdefault.jpg,https://i.ytimg.com/vi/J3UjJ4wKLkg/hqdefault.jpg
1pXrR5Y9OgcIV2JEAl2lCB,I Kissed A Girl,Katy Perry,6jJ0s89eD6GaHleKKya26X,70.0,2008-06-17,Pop,Rock,"Energetic, Uplifting, Happy","Party, Drive",LbtpaR_1mAQ,"['Energetic', 'Uplifting', 'Happy']","['Party', 'Drive']",0.7,0.7823797468354431,0.74513376797702,0.7363917555008177,,https://i.ytimg.com/vi/LbtpaR_1mAQ/hqdefault.jpg,https://i.ytimg.com/vi/LbtpaR_1mAQ/hqdefault.jpg
2VOomzT6VavJOGBeySqaMc,Disturbia,Rihanna,5pKCCKE2ajJHZ9KAiaK11H,82.0,2008-06-02,Pop,Electronic,"Energetic, Dark, Angry","Party, Workout, Drive, Night",3k95KCjTrYo,"['Energetic', 'Dark', 'Angry']","['Party', 'Workout', 'Drive', 'Night']",0.82,0.781873417721519,0.682397231121828,0.7623073853230196,,https://i.ytimg.com/vi/3k95KCjTrYo/hqdefault.jpg,https://i.ytimg.com/vi/3k95KCjTrYo/hqdefault.jpg
0cfzRDlIbK85XdBGDLeMIF,Whatever You Like,T.I.,4OBJLual30L7gRl5UkeRcT,49.0,2008-09-07,Hip Hop,R&B,"Chill,Romantic,Uplifting","Drive,Party,Relax",aSX6rKnPCws,"['Chill', 'Romantic', 'Uplifting']","['Drive', 'Party', 'Relax']",0.49,0.7851476793248945,0.0,0.39228691983122366,,https://i.ytimg.com/vi/aSX6rKnPCws/hqdefault.jpg,https://i.ytimg.com/vi/aSX6rKnPCws/hqdefault.jpg
0JiY190vktuhSGN6aqJdrt,So What,P!nk,1KCSPY1glIKqW2TotWuXOR,0.0,2008-10-24,Pop,Rock,"Energetic, Uplifting, Angry","Workout, Party, Drive",USWXUgJ-2mY,"['Energetic', 'Uplifting', 'Angry']","['Workout', 'Party', 'Drive']",0.0,0.7867341772151899,0.0,0.19668354430379748,,https://i.ytimg.com/vi/USWXUgJ-2mY/hqdefault.jpg,https://i.ytimg.com/vi/USWXUgJ-2mY/hqdefault.jpg
6jKeXDUCImQkNdwKJviCPw,Live Your Life,T.I.,4OBJLual30L7gRl5UkeRcT,54.0,2008-09-07,Hip Hop,Pop,"Energetic, Uplifting, Happy","Party, Workout, Drive",C6XNf2Tnaow,"['Energetic', 'Uplifting', 'Happy']","['Party', 'Workout', 'Drive']",0.54,0.7851476793248945,0.0,0.4122869198312237,,https://i.ytimg.com/vi/C6XNf2Tnaow/hqdefault.jpg,https://i.ytimg.com/vi/C6XNf2Tnaow/hqdefault.jpg
4fixebDZAVToLbUCuEloa2,Womanizer,Britney Spears,26dSoYclwsYLMAKD3tpOr4,80.0,2008-12-02,Pop,Electronic,"Energetic, Uplifting, Angry, Happy","Workout, Party, Drive, Commute",4lYa-PpkcuA,"['Energetic', 'Uplifting', 'Angry', 'Happy']","['Workout', 'Party', 'Drive', 'Commute']",0.8,0.7880506329113924,0.0,0.5170126582278481,,https://i.ytimg.com/vi/4lYa-PpkcuA/hqdefault.jpg,https://i.ytimg.com/vi/4lYa-PpkcuA/hqdefault.jpg
4dK00wCxlqWEeN8BoM1BHT,Crack A Bottle,Eminem,7dGJo4pcD2V6oG8kP0tJRR,70.0,2009-05-15,Hip Hop,,"Energetic, Angry, Dark","Workout, Party, Drive, Gaming",SimLJusdq0E,"['Energetic', 'Angry', 'Dark']","['Workout', 'Party', 'Drive', 'Gaming']",0.7,0.7935864978902953,0.8508047850116001,0.7761782992266337,,https://i.ytimg.com/vi/SimLJusdq0E/hqdefault.jpg,https://i.ytimg.com/vi/SimLJusdq0E/hqdefault.jpg
3GpbwCm3YxiWDvy29Uo3vP,Right Round,Flo Rida,0jnsk9HBra6NMjO2oANoPY,83.0,2009-03-23,Pop,Hip Hop,"Energetic,Uplifting,Happy","Party,Workout,Drive",WUu0YvPX69E,"['Energetic', 'Uplifting', 'Happy']","['Party', 'Workout', 'Drive']",0.83,0.7917974683544304,0.0,0.5299493670886076,,https://i.ytimg.com/vi/WUu0YvPX69E/hqdefault.jpg,https://i.ytimg.com/vi/WUu0YvPX69E/hqdefault.jpg
